File Path,Target,Prediction,Logits,Loss
ml_takehome_dataset/test/Benign/6299.jpg,0,[0],[0.23622918],0.26948750019073486
ml_takehome_dataset/test/Benign/6300.jpg,0,[0],[0.03078557],0.03126931190490723
ml_takehome_dataset/test/Benign/6301.jpg,0,[0],[0.09696761],0.10199689865112305
ml_takehome_dataset/test/Benign/6302.jpg,0,[1],[0.7304843],1.3111287355422974
ml_takehome_dataset/test/Benign/6303.jpg,0,[0],[0.02388918],0.02417922019958496
ml_takehome_dataset/test/Benign/6304.jpg,0,[0],[0.13675272],0.14705407619476318
ml_takehome_dataset/test/Benign/6305.jpg,0,[0],[0.0386914],0.0394597053527832
ml_takehome_dataset/test/Benign/6306.jpg,0,[0],[0.23865992],0.27267515659332275
ml_takehome_dataset/test/Benign/6307.jpg,0,[0],[0.4867708],0.667032778263092
ml_takehome_dataset/test/Benign/6308.jpg,0,[0],[0.27697086],0.32430577278137207
ml_takehome_dataset/test/Benign/6309.jpg,0,[0],[0.00763189],0.007661342620849609
ml_takehome_dataset/test/Benign/6310.jpg,0,[0],[0.20605405],0.23073995113372803
ml_takehome_dataset/test/Benign/6311.jpg,0,[0],[0.23952544],0.2738126516342163
ml_takehome_dataset/test/Benign/6312.jpg,0,[0],[0.03178141],0.032297372817993164
ml_takehome_dataset/test/Benign/6313.jpg,0,[0],[0.02198382],0.02222895622253418
ml_takehome_dataset/test/Benign/6314.jpg,0,[0],[0.0138006],0.013896942138671875
ml_takehome_dataset/test/Benign/6315.jpg,0,[0],[0.05546689],0.05706453323364258
ml_takehome_dataset/test/Benign/6316.jpg,0,[0],[0.07668743],0.0797874927520752
ml_takehome_dataset/test/Benign/6317.jpg,0,[0],[0.08420539],0.08796310424804688
ml_takehome_dataset/test/Benign/6318.jpg,0,[0],[0.03865235],0.03941917419433594
ml_takehome_dataset/test/Benign/6319.jpg,0,[0],[0.28479186],0.33518165349960327
ml_takehome_dataset/test/Benign/6320.jpg,0,[0],[0.01445853],0.014564037322998047
ml_takehome_dataset/test/Benign/6321.jpg,0,[0],[0.0259433],0.026285648345947266
ml_takehome_dataset/test/Benign/6322.jpg,0,[0],[0.01205499],0.012128353118896484
ml_takehome_dataset/test/Benign/6323.jpg,0,[0],[0.05909809],0.06091642379760742
ml_takehome_dataset/test/Benign/6324.jpg,0,[0],[0.00189801],0.00189971923828125
ml_takehome_dataset/test/Benign/6325.jpg,0,[0],[0.01172101],0.011790275573730469
ml_takehome_dataset/test/Benign/6326.jpg,0,[0],[0.04017445],0.04100370407104492
ml_takehome_dataset/test/Benign/6327.jpg,0,[0],[0.4016001],0.513495922088623
ml_takehome_dataset/test/Benign/6328.jpg,0,[0],[0.05360221],0.05509233474731445
ml_takehome_dataset/test/Benign/6329.jpg,0,[0],[0.05267389],0.05411195755004883
ml_takehome_dataset/test/Benign/6330.jpg,0,[1],[0.5272332],0.7491530179977417
ml_takehome_dataset/test/Benign/6331.jpg,0,[0],[0.05539059],0.05698370933532715
ml_takehome_dataset/test/Benign/6332.jpg,0,[0],[0.02399498],0.02428746223449707
ml_takehome_dataset/test/Benign/6333.jpg,0,[0],[0.06162011],0.06360030174255371
ml_takehome_dataset/test/Benign/6334.jpg,0,[0],[0.1611017],0.1756657361984253
ml_takehome_dataset/test/Benign/6335.jpg,0,[0],[0.02306937],0.02333974838256836
ml_takehome_dataset/test/Benign/6336.jpg,0,[0],[0.0135335],0.0136260986328125
ml_takehome_dataset/test/Benign/6337.jpg,0,[0],[0.280082],0.32861799001693726
ml_takehome_dataset/test/Benign/6338.jpg,0,[0],[0.14568232],0.15745222568511963
ml_takehome_dataset/test/Benign/6339.jpg,0,[0],[0.15470651],0.16807138919830322
ml_takehome_dataset/test/Benign/6340.jpg,0,[0],[0.30489272],0.3636890649795532
ml_takehome_dataset/test/Benign/6341.jpg,0,[0],[0.02526481],0.025589466094970703
ml_takehome_dataset/test/Benign/6342.jpg,0,[0],[0.05025598],0.05156278610229492
ml_takehome_dataset/test/Benign/6343.jpg,0,[0],[0.24732503],0.2841217517852783
ml_takehome_dataset/test/Benign/6344.jpg,0,[0],[0.10046405],0.10587620735168457
ml_takehome_dataset/test/Benign/6345.jpg,0,[1],[0.5437196],0.7846476435661316
ml_takehome_dataset/test/Benign/6346.jpg,0,[0],[0.05713079],0.05882763862609863
ml_takehome_dataset/test/Benign/6347.jpg,0,[0],[0.20584264],0.23047363758087158
ml_takehome_dataset/test/Benign/6348.jpg,0,[0],[0.04179572],0.0426943302154541
ml_takehome_dataset/test/Benign/6349.jpg,0,[0],[0.22859515],0.2595418691635132
ml_takehome_dataset/test/Benign/6350.jpg,0,[0],[0.0286977],0.029117584228515625
ml_takehome_dataset/test/Benign/6351.jpg,0,[0],[0.20196834],0.2256070375442505
ml_takehome_dataset/test/Benign/6352.jpg,0,[0],[0.12181953],0.12990319728851318
