File Path,Target,Prediction,Logits,Loss
ml_takehome_dataset/test/Benign/6299.jpg,0,[0],[0.16679895],0.1824803352355957
ml_takehome_dataset/test/Benign/6300.jpg,0,[0],[0.0012659],0.0012664794921875
ml_takehome_dataset/test/Benign/6301.jpg,0,[0],[0.02405158],0.02434563636779785
ml_takehome_dataset/test/Benign/6302.jpg,0,[1],[0.76729196],1.4579704999923706
ml_takehome_dataset/test/Benign/6303.jpg,0,[0],[0.00245601],0.0024590492248535156
ml_takehome_dataset/test/Benign/6304.jpg,0,[0],[0.0502479],0.051554203033447266
ml_takehome_dataset/test/Benign/6305.jpg,0,[0],[0.00251585],0.0025191307067871094
ml_takehome_dataset/test/Benign/6306.jpg,0,[0],[0.07637019],0.07944393157958984
ml_takehome_dataset/test/Benign/6307.jpg,0,[0],[0.14313172],0.1544710397720337
ml_takehome_dataset/test/Benign/6308.jpg,0,[0],[0.19338825],0.21491289138793945
ml_takehome_dataset/test/Benign/6309.jpg,0,[0],[0.00038952],0.0003895759582519531
ml_takehome_dataset/test/Benign/6310.jpg,0,[0],[0.14805005],0.16022753715515137
ml_takehome_dataset/test/Benign/6311.jpg,0,[0],[0.06479145],0.0669858455657959
ml_takehome_dataset/test/Benign/6312.jpg,0,[0],[0.00301027],0.0030150413513183594
ml_takehome_dataset/test/Benign/6313.jpg,0,[0],[0.00043516],0.0004353523254394531
ml_takehome_dataset/test/Benign/6314.jpg,0,[0],[0.02066572],0.020882129669189453
ml_takehome_dataset/test/Benign/6315.jpg,0,[0],[0.01135601],0.01142120361328125
ml_takehome_dataset/test/Benign/6316.jpg,0,[0],[0.14198503],0.15313374996185303
ml_takehome_dataset/test/Benign/6317.jpg,0,[0],[0.1234186],0.13172578811645508
ml_takehome_dataset/test/Benign/6318.jpg,0,[0],[0.00675197],0.00677490234375
ml_takehome_dataset/test/Benign/6319.jpg,0,[1],[0.28631803],0.33731788396835327
ml_takehome_dataset/test/Benign/6320.jpg,0,[0],[0.00989503],0.009944438934326172
ml_takehome_dataset/test/Benign/6321.jpg,0,[0],[0.01234535],0.01242208480834961
ml_takehome_dataset/test/Benign/6322.jpg,0,[0],[0.00761496],0.007644176483154297
ml_takehome_dataset/test/Benign/6323.jpg,0,[0],[0.00857323],0.008610248565673828
ml_takehome_dataset/test/Benign/6324.jpg,0,[0],[0.0005061],0.0005064010620117188
ml_takehome_dataset/test/Benign/6325.jpg,0,[0],[0.01139606],0.011461257934570312
ml_takehome_dataset/test/Benign/6326.jpg,0,[0],[0.01533169],0.015450477600097656
