File Path,Target,Prediction,Logits,Loss
ml_takehome_dataset/test/Benign/6299.jpg,0,[0],[0.2043617],0.22861063480377197
ml_takehome_dataset/test/Benign/6300.jpg,0,[0],[0.00939971],0.009444236755371094
ml_takehome_dataset/test/Benign/6301.jpg,0,[0],[0.00918146],0.00922393798828125
ml_takehome_dataset/test/Benign/6302.jpg,0,[0],[0.4488918],0.5958240628242493
ml_takehome_dataset/test/Benign/6303.jpg,0,[0],[0.02450549],0.024810791015625
ml_takehome_dataset/test/Benign/6304.jpg,0,[0],[0.00582247],0.005839347839355469
ml_takehome_dataset/test/Benign/6305.jpg,0,[0],[0.00034706],0.000347137451171875
ml_takehome_dataset/test/Benign/6306.jpg,0,[0],[0.08348013],0.08717155456542969
ml_takehome_dataset/test/Benign/6307.jpg,0,[0],[0.21346031],0.2401120662689209
ml_takehome_dataset/test/Benign/6308.jpg,0,[0],[0.16524723],0.1806197166442871
ml_takehome_dataset/test/Benign/6309.jpg,0,[0],[0.00077804],0.0007781982421875
ml_takehome_dataset/test/Benign/6310.jpg,0,[0],[0.11572177],0.12298345565795898
ml_takehome_dataset/test/Benign/6311.jpg,0,[0],[0.00887364],0.008913040161132812
ml_takehome_dataset/test/Benign/6312.jpg,0,[0],[0.03085181],0.031337738037109375
ml_takehome_dataset/test/Benign/6313.jpg,0,[0],[0.00063991],0.0006399154663085938
ml_takehome_dataset/test/Benign/6314.jpg,0,[0],[0.00029348],0.000293731689453125
ml_takehome_dataset/test/Benign/6315.jpg,0,[0],[0.00738758],0.007414817810058594
ml_takehome_dataset/test/Benign/6316.jpg,0,[0],[0.00351248],0.0035185813903808594
ml_takehome_dataset/test/Benign/6317.jpg,0,[0],[0.02668668],0.02704930305480957
ml_takehome_dataset/test/Benign/6318.jpg,0,[0],[0.00031049],0.0003108978271484375
ml_takehome_dataset/test/Benign/6319.jpg,0,[0],[0.01215325],0.012227535247802734
ml_takehome_dataset/test/Benign/6320.jpg,0,[0],[0.00011041],0.000110626220703125
ml_takehome_dataset/test/Benign/6321.jpg,0,[0],[0.00606306],0.006081581115722656
ml_takehome_dataset/test/Benign/6322.jpg,0,[0],[0.00171824],0.0017199516296386719
ml_takehome_dataset/test/Benign/6323.jpg,0,[0],[0.00599767],0.006015777587890625
ml_takehome_dataset/test/Benign/6324.jpg,0,[0],[6.63762e-05],6.67572021484375e-05
ml_takehome_dataset/test/Benign/6325.jpg,0,[0],[0.00012193],0.0001220703125
ml_takehome_dataset/test/Benign/6326.jpg,0,[0],[0.00035513],0.0003552436828613281
ml_takehome_dataset/test/Benign/6327.jpg,0,[0],[0.26843292],0.3125663995742798
ml_takehome_dataset/test/Benign/6328.jpg,0,[0],[0.00051571],0.0005159378051757812
ml_takehome_dataset/test/Benign/6329.jpg,0,[0],[0.03331317],0.03388071060180664
ml_takehome_dataset/test/Benign/6330.jpg,0,[0],[0.24388358],0.2795599699020386
ml_takehome_dataset/test/Benign/6331.jpg,0,[0],[0.06814583],0.07057905197143555
ml_takehome_dataset/test/Benign/6332.jpg,0,[0],[0.00026392],0.00026416778564453125
ml_takehome_dataset/test/Benign/6333.jpg,0,[0],[0.03922167],0.04001164436340332
ml_takehome_dataset/test/Benign/6334.jpg,0,[0],[0.0470522],0.04819512367248535
ml_takehome_dataset/test/Benign/6335.jpg,0,[0],[0.02052833],0.020741939544677734
ml_takehome_dataset/test/Benign/6336.jpg,0,[0],[5.9416067e-05],5.91278076171875e-05
ml_takehome_dataset/test/Benign/6337.jpg,0,[0],[0.14504422],0.15670549869537354
ml_takehome_dataset/test/Benign/6338.jpg,0,[1],[0.6243856],0.9791922569274902
ml_takehome_dataset/test/Benign/6339.jpg,0,[0],[0.10437839],0.11023736000061035
ml_takehome_dataset/test/Benign/6340.jpg,0,[0],[0.1421189],0.153289794921875
ml_takehome_dataset/test/Benign/6341.jpg,0,[0],[0.0004302],0.00043010711669921875
ml_takehome_dataset/test/Benign/6342.jpg,0,[0],[0.00054645],0.0005464553833007812
ml_takehome_dataset/test/Benign/6343.jpg,0,[0],[0.10546427],0.1114504337310791
ml_takehome_dataset/test/Benign/6344.jpg,0,[0],[0.02815345],0.028557300567626953
ml_takehome_dataset/test/Benign/6345.jpg,0,[0],[0.35556477],0.4393810033798218
